problem_id,bkt_slip,bkt_guess
173DDXF573,0.15,0.0
VO8E0X4N7,0.2,0.0
AN9FUFUNP,0.1,0.0
1Y9KLN04XK,0.15,0.0
2AHZ4TOQ95,0.15,0.0
M8BLCLZPU,0.1,0.0
6Z84MVDY9,0.2,0.0
1FEN2YUWAL,0.1,0.0
2QA7V38IMB,0.2,0.0
239B8JQUBA,0.2,0.0
2MDW1DEOI2,0.2,0.0
2P9CODGZSD,0.15,0.0
1VG44G7O4V,0.15,0.0
1WYKUW3APR,0.1,0.0
2D30V8V6SI,0.2,0.0
2F3SYAX60T,0.15,0.0
1MWJU4NPF3,0.2,0.0
2PPPGVAKGV,0.15,0.0
1LGQKLYJMI,0.1,0.0
1DNY65JOA6,0.2,0.25
1V37108K2L,0.1,0.0
2L7PQ2CG6P,0.2,0.0
HGTHBQ3NT,0.1,0.0
29GY9FLZT0,0.1,0.0
1BP0JHY0I9,0.2,0.0
2OFZN81GOA,0.1,0.0
1AY9NY6MH0,0.15,0.0
224C5FPVTD,0.1,0.25
1RIDHV0I0R,0.1,0.25
6TARNPGE4,0.2,0.0
1L8XYUFYV,0.1,0.0
282H88HH2S,0.1,0.25
24TZNZPSIG,0.2,0.25
SGCTSOA8W,0.15,0.25
2CPDK1N2VJ,0.2,0.25
472MT1EZX,0.15,0.0
15F1YP78T5,0.1,0.25
DI8LDGTHU,0.1,0.0
1TVA8YFI9X,0.15,0.0
2DX70DGGL7,0.1,0.25
2G80BTSD84,0.2,0.25
1PU1DVEHZ9,0.1,0.25
DXC4PLC9B,0.15,0.25
JHM9UIM2J,0.1,0.0
2GS3EJW0N8,0.1,0.25
2KHX5HUM0N,0.1,0.1
NL570GG97,0.1,0.0
130Y5FDPGP,0.15,0.25
7SBCYZMUE,0.1,0.0
2CH7ICO8C8,0.1,0.0
1UU3EIZTA0,0.15,0.1
2LM8WFPPF1,0.15,0.0
2E4UZM7BWK,0.1,0.0
DPYPOA83R,0.15,0.0
798G00HHW,0.2,0.0
IPF2X9NZD,0.15,0.25
1QIY9395OA,0.1,0.25
RQ0WOMW39,0.05,0.25
UUJKW3SN,0.2,0.25
1HYQ4YA2F4,0.2,0.1
2ES1EKFCJX,0.1,0.0
9H0M376S3,0.1,0.0
21251FVNI3,0.1,0.0
1M3Q8BL936,0.05,0.0
AR5NOR5IT,0.1,0.0
UN6I4L45N,0.2,0.1
2PADVEHQHV,0.05,0.25
NAMQ4EP84,0.15,0.25
1WTBE10GLN,0.05,0.0
2OU1XD5OU7,0.1,0.0
15JYAPDIAV,0.05,0.0
26REJMKIJW,0.2,0.0
RXCMWL7Z3,0.1,0.0
2RK5T3FEWT,0.05,0.0
XUBAAIYEM,0.05,0.0
17WX2W9U2,0.1,0.0
1XTNL7I8ZP,0.05,0.0
OPFRMJHEY,0.1,0.0
21LIXZA02K,0.1,0.0
2RL34PPLCT,0.1,0.25
406IF0X6Z,0.05,0.25
23PC8HVFCC,0.05,0.25
266FYA3ONO,0.05,0.25
2CKPRYTD9Z,0.05,0.25
1S36HP1FQZ,0.1,0.25
ZYS9GQ3B8,0.1,0.0
1VI4G9NI0M,0.05,0.0
1W0VEOF02L,0.05,0.0
2GD3E7TP0N,0.15,0.0
27VS5OGPOB,0.05,0.0
2JJ1QJ8AVA,0.05,0.0
L05KYJO3K,0.1,0.0
XJ9VUHN38,0.1,0.0
TQNKVVZNS,0.05,0.0
270SZ2E1XB,0.1,0.0
VLRWYOEQ0,0.05,0.0
1C0JCJ8Z46,0.15,0.25
1CALXGQSEM,0.05,0.0
2CDP6ECNLI,0.05,0.0
1S8GROJCUM,0.1,0.0
1DCGD6E1IB,0.05,0.0
7IYE4RLM3,0.05,0.0
X63VNHN51,0.05,0.0
1PIEEW6S1P,0.1,0.25
2IX08S3NX4,0.1,0.25
1UCNA6CGX6,0.15,0.25
16QS5JDITX,0.05,0.0
V309SLG37,0.05,0.0
270P1AJBX5,0.05,0.0
T1ZA8L1UZ,0.05,0.0
266RWNKLGP,0.05,0.25
D41ZQP1CO,0.1,0.0
PQ2Q9K2KG,0.15,0.0
2JNXFDCY1D,0.05,0.0
550YXZ7WK,0.05,0.0
22KG48YKHW,0.1,0.1
2O5SRTWRBV,0.1,0.25
CY45ADNPE,0.05,0.25
NR2DQJBRT,0.15,0.0
2LWYYV4CBI,0.05,0.0
YYEB3DFR7,0.15,0.0
10TRL5FEBJ,0.15,0.0
2B8F1S512H,0.15,0.0
26EUTUA5CF,0.1,0.0
SQF2MRYM3,0.1,0.0
7PXTW8KUL,0.05,0.25
6F2OI2ZWR,0.15,0.0
KL2W2OW75,0.15,0.0
KJDQL4C1V,0.05,0.25
18JHADVL17,0.15,0.25
21ENEIQM7Y,0.05,0.25
26QIG4S828,0.05,0.25
X2709JIU9,0.1,0.0
2CVW8KCP2,0.1,0.0
1TEIWPDEX9,0.1,0.0
29QS6K5YIQ,0.1,0.0
3L4PVOC5C,0.15,0.0
1LM5JRV4QH,0.1,0.0
TBFCAZCOB,0.1,0.0
1K9CVSJWIM,0.05,0.0
FWVQM4UEI,0.05,0.0
JE5X1YLHY,0.1,0.25
2EGMVP9V97,0.1,0.25
1UTE8VQ1MS,0.15,0.0
TQN749V1G,0.1,0.0
WDUEW4Z1,0.05,0.0
1QQYAB4XWP,0.1,0.0
9K6AGWZQN,0.05,0.0
POEMC2H2V,0.15,0.0
26DNYP9907,0.1,0.0
J6QHY83VR,0.2,0.1
MI11SRVWL,0.05,0.25
1HY6UZHM7V,0.2,0.0
12EMVMIZY1,0.1,0.0
1V8XSVW3BO,0.15,0.1
2KAEXYUUTU,0.1,0.0
243ZEFFE7X,0.1,0.0
97MZ6Y0FY,0.1,0.0
1P21OYVT7E,0.1,0.25
1WKCYQG7VV,0.1,0.25
1QJQAWB6R9,0.1,0.25
16M3R96537,0.1,0.25
3ODRFJPOZ,0.15,0.25
124D2A4OPK,0.05,0.25
1XVY6ERHSW,0.2,0.25
2H70MWVBWY,0.2,0.0
133FCS01AG,0.1,0.25
2PC1R71D7O,0.2,0.0
4IK19IEMB,0.15,0.0
JSCCRNGE2,0.2,0.0
O6B773OZI,0.1,0.25
2I5AX24NPZ,0.1,0.0
28B3KRKH2Y,0.1,0.25
2AJ7OX3O4E,0.05,0.25
1MOTU8KWLA,0.05,0.25
1TOJKASK2E,0.05,0.25
1DMBL9ZGTC,0.15,0.25
1SLDAYLZJE,0.05,0.25
24Y0909SC2,0.1,0.25
1XPXZZNF4Z,0.15,0.25
2GX4QMBT46,0.05,0.25
1U64E2WU16,0.15,0.25
2CANQ5UX3D,0.05,0.25
2CKRJLNC9M,0.1,0.25
28UKVRDM7M,0.05,0.25
7IRXEKAQP,0.15,0.25
29V6HZ35RO,0.05,0.25
WQ398S7G0,0.1,0.25
9LOG41K57,0.05,0.25
1NOT7G2MJG,0.05,0.25
2J5VVCAGNB,0.05,0.25
VGYRTSDSA,0.1,0.25
16CUCLMDAW,0.1,0.25
1VSZRRCJFP,0.1,0.25
14WOQ34V7D,0.15,0.25
2NTV6NHGDF,0.15,0.25
SULV5L0MS,0.2,0.25
11TW8VTWLC,0.15,0.25
1IHTDA8CO6,0.15,0.0
188FPF810J,0.1,0.25
2B9BT1S9RC,0.05,0.0
1BJTKXB0Q3,0.2,0.0
93A76I82W,0.1,0.0
IFKA79O3E,0.15,0.1
26DRCPWZLA,0.2,0.1
2NBY3VAFXM,0.15,0.1
KCX2KHZ30,0.15,0.0
1X1I8U7W5C,0.15,0.0
9JB1PE2VD,0.15,0.0
1U1J0UXRTW,0.2,0.0
2C8EBEF0BM,0.2,0.0
1S9MWMWWD5,0.2,0.0
2O6B8U925Y,0.2,0.0
BW4U4IXWX,0.1,0.0
R8GE4A92F,0.1,0.0
2LX1WD095Z,0.2,0.0
BG5H16X1P,0.1,0.0
YBEA231U4,0.15,0.0
K0TF3064V,0.15,0.0
2BJOBAO3UB,0.15,0.0
1UQFSCALL7,0.1,0.0
2FLLWBZRZJ,0.15,0.0
1FBYLTMACS,0.15,0.0
264MPJQF0W,0.15,0.0
1FK6PAROG9,0.1,0.0
SVPSUDIJX,0.15,0.0
GLJZLA2OA,0.15,0.0
20ZTGA0OMA,0.1,0.0
24VV7H8UEJ,0.1,0.0
1QFVOFN0RW,0.1,0.0
1IM80CDDDC,0.1,0.0
MU236138P,0.15,0.0
12SR3OYZMS,0.05,0.0
1CNC29T47T,0.05,0.0
I1OXYWRNY,0.05,0.25
1UEQWZBHG8,0.2,0.0
1QJY7C0T9Q,0.05,0.0
1FCEPT1CKL,0.05,0.0
RKVIIOATF,0.15,0.1
16CS3BK9VL,0.1,0.1
1O57N4FL9,0.1,0.25
2OD6MRJT9M,0.05,0.0
1LKFE57FT6,0.05,0.0
2ECBRVP1S9,0.15,0.0
1117RVZCU9,0.15,0.0
13ZIK7BGT2,0.15,0.0
2KAY2QR1KY,0.2,0.25
23R1UZRXEL,0.1,0.25
2CXUQWN9WY,0.15,0.0
H2AQW0LOE,0.05,0.0
1G96B53OUG,0.05,0.0
1KD7Q49EES,0.05,0.0
AULQWJMXV,0.15,0.0
1GAOK40HZU,0.15,0.0
JNA91027V,0.05,0.0
13MOD5J5KI,0.2,0.0
2GYALGSB9A,0.05,0.25
6X2EQPKDQ,0.1,0.25
K9OVJVA3V,0.15,0.0
1624VFJ4IM,0.1,0.1
21E10P3F23,0.1,0.0
2CY8DBZW9L,0.1,0.25
1OV0OB4QQ5,0.15,0.0
HHPZ8VCVQ,0.1,0.0
XR955B9GM,0.15,0.0
1KPKPNAFU9,0.15,0.0
13FH2Q51NH,0.1,0.0
3PKFIWXUA,0.2,0.0
O75DU0QDH,0.1,0.0
C1R8L9EGC,0.15,0.1
2R00MT2LZW,0.2,0.0
1MBMJK5KRH,0.05,0.0
ZYKFS3WV6,0.05,0.0
1NHHPP95FT,0.05,0.0
60XP25QVI,0.2,0.0
Y0P2ZEINZ,0.1,0.0
3KC81P695,0.1,0.0
1V7MT7778Y,0.1,0.0
QKJADIG79,0.05,0.0
P32MWP220,0.1,0.0
2CHVZH8C0N,0.05,0.0
4YH374K7P,0.1,0.0
8G3YYLPTT,0.05,0.0
1WRBU9II48,0.05,0.0
2K2VZ1Q5UO,0.05,0.0
1IMZYUJ6DH,0.05,0.0
RGR6XY7EN,0.05,0.0
2R0B9SMOJD,0.05,0.0
22C5D30MN9,0.15,0.0
2F3CQ0Y4V4,0.05,0.0
1WK8LHCPFX,0.2,0.0
2EBIBZPP4R,0.1,0.0
247FZMPVHP,0.1,0.0
233DKPVMVE,0.1,0.0
3QJQVFQJS,0.2,0.1
2EHBO9OJAK,0.15,0.25
2QG4MWF7BD,0.15,0.25
1Z9Q1TZA08,0.2,0.25
J89JK5QB3,0.2,0.1
1SXU84BFVA,0.1,0.25
4W2PG8PEF,0.05,0.25
2KCW4EX8ZL,0.05,0.25
TUVN58WJ4,0.05,0.25
26FBJ25U90,0.15,0.25
20AGA0YWX4,0.1,0.25
2JK2WLJANE,0.1,0.25
2KTWEAS47U,0.05,0.0
2RPZCI5G0O,0.05,0.0
GJ52DVXFH,0.1,0.0
R4WN965E8,0.05,0.0
2PAVMGUSMM,0.1,0.0
1VR6OE3YUP,0.05,0.0
2ME3V8HUPW,0.05,0.0
2CJQ3CM8SR,0.05,0.0
PES0NSSRA,0.15,0.0
16IPW4MWTR,0.2,0.0
KIZ6ITKSC,0.2,0.1
PBGF6VXRA,0.1,0.1
D105R3TCG,0.1,0.1
162ZNX49BF,0.15,0.1
84QPWSKPN,0.1,0.1
1V7GLBBUOE,0.05,0.25
11VX84UFGE,0.2,0.0
2NQ9XPAWS6,0.2,0.0
2F36GV387T,0.2,0.0
1CAC2OC4EG,0.1,0.0
2EC5SL2T5S,0.2,0.0
FG3YY5U91,0.15,0.0
2FM20VF7K1,0.2,0.0
D7FTTEILB,0.15,0.0
KYL9JXXD4,0.05,0.0
2JEXARU9CG,0.05,0.0
2HSMA83QF,0.05,0.0
2AD58AKQ3P,0.05,0.0
2G7ILD8HQS,0.05,0.0
1ON4V3QD3M,0.05,0.0
WVAK0CWWA,0.05,0.0
55E2GHTQ6,0.05,0.0
1VEH0P2CCB,0.05,0.0
160KFQDDGY,0.05,0.0
E6JHH6RFA,0.2,0.0
12HIJO7TO4,0.15,0.0
2CJJIIQ0I4,0.2,0.0
18Q0QGJDXX,0.1,0.25
T72Z38I70,0.1,0.25
16DE5W0TLC,0.15,0.0
228R7BLR92,0.1,0.0
18HRHCYCCP,0.15,0.0
10S7RHQE80,0.05,0.25
25LM60F9R4,0.05,0.25
28P1S2K8HN,0.05,0.25
TNQ3XGRTD,0.2,0.0
180HFTKOPZ,0.2,0.0
2FEM19FA2K,0.2,0.0
1DE3VFKODJ,0.1,0.0
2P3D3910AD,0.2,0.1
12SX6R6URY,0.2,0.1
2D8WZCUDBZ,0.15,0.25
19ZQ9RLTE3,0.2,0.0
MK7BTGIWP,0.15,0.25
2N2YXOBRB,0.15,0.25
ZAKUMYUGY,0.1,0.25
1RR0HDUTTF,0.05,0.25
TFU7FPFIW,0.15,0.25
1AJ9G2JQ75,0.1,0.25
2H12AOZM33,0.15,0.0
28QTC8ZEY5,0.1,0.0
54ZNUTVZZ,0.05,0.0
20FK3ZPZCR,0.15,0.0
2IOS73OHEN,0.1,0.0
1MIW9TU3XJ,0.15,0.0
GCU2PVD1A,0.15,0.0
3L8JX5ZQH,0.15,0.25
OW5VYFA0J,0.1,0.1
1OESO4RWGS,0.2,0.0
1MKR3DX931,0.15,0.25
7O4GNWAN6,0.15,0.0
2Q2D75ZGRR,0.15,0.0
1PWQYQCTSK,0.1,0.0
1M8IGOOJ1F,0.2,0.0
9O7LPVPJ9,0.2,0.0
1PZZJ2DLHZ,0.15,0.25
2GPSBOSST1,0.15,0.25
14S9QPXMJU,0.15,0.25
1RPX7MU2JH,0.05,0.25
1FQMPS78RZ,0.15,0.0
WVCZA8LYJ,0.1,0.0
LZWJTVGYS,0.1,0.0
PSZKR78YU,0.2,0.0
1EQ20GGQHY,0.15,0.0
2568A5R3GG,0.1,0.0
1YCUYDT9SS,0.1,0.0
11X314KGTU,0.2,0.1
1AIVU25JE4,0.2,0.1
14WT5F4VTW,0.2,0.0
PWKZ6XBHQ,0.2,0.0
3E8FE259U,0.2,0.0
BUKLFP02N,0.2,0.1
1ACZVW4N5B,0.2,0.0
2R093B04U1,0.2,0.0
2B6GW3NFIW,0.2,0.0
271Y8IKUKN,0.15,0.0
1FBBVM7N9Y,0.2,0.0
NRWDLABFZ,0.2,0.0
OX6Z5XIYA,0.15,0.0
13KL18SO00,0.2,0.0
24VB7VJH8H,0.15,0.0
51TTSCCQB,0.2,0.0
DEXQ1IZZO,0.2,0.1
11BEJ63XQQ,0.2,0.0
1WMMXO9KYM,0.2,0.0
MTA6A4MRZ,0.2,0.0
VLRGBJI3R,0.2,0.0
259IDV9BNM,0.2,0.0
CHGAZLEGH,0.15,0.0
2NB71J3MRT,0.2,0.0
26BA44C060,0.2,0.0
2FBLVJUW2R,0.2,0.0
2N9LS0K0EI,0.2,0.1
V6JBEOBZ6,0.2,0.0
2128T9UUV2,0.2,0.0
23PS1MGM40,0.2,0.0
1KYDTXRT6H,0.2,0.0
5FOGGDO3S,0.2,0.0
GPWPS753N,0.2,0.0
O5PL9QDHI,0.2,0.0
14OXTB41MR,0.2,0.0
QGX8JH2AN,0.2,0.0
OUC3NZTSK,0.2,0.0
ISGH7DRNE,0.2,0.0
1G8IA28ZBL,0.2,0.25
8Z6K84F7K,0.15,0.0
JX8FN06S,0.1,0.25
4NDODYEFF,0.1,0.25
2EPG5QUV6C,0.05,0.25
2NNJPWAYCJ,0.05,0.25
XTJH3NOXI,0.15,0.0
KV2N2BO31,0.1,0.0
7I6J0JC5D,0.15,0.0
1D742AZ8XI,0.15,0.0
23DZ9P6W85,0.2,0.0
14HBPZRR5G,0.2,0.0
2K4J99IP4F,0.15,0.25
1N9S6DMPM5,0.15,0.25
1AJQIGXT3E,0.15,0.0
2QF90R3T89,0.1,0.0
1NYT4IZE45,0.2,0.0
2FJZNDU9GP,0.15,0.0
1WGC6EUE84,0.2,0.25
23TKXD8S6N,0.2,0.25
270OYL5654,0.1,0.0
18KM61W1YI,0.2,0.0
1M3GT6AB2N,0.2,0.0
2KENLN6P9R,0.2,0.25
1WYT2BXR9K,0.15,0.25
1VQICPD9BN,0.15,0.25
2RGB78GGFI,0.05,0.25
1JQ04RTIT1,0.1,0.25
1FDNDJ5ULX,0.2,0.0
N0KRTAS87,0.2,0.1
1DRVJSOU99,0.2,0.0
BMK915YRE,0.1,0.0
UFIYI8ZR9,0.15,0.0
PNJ2MKRGK,0.15,0.0
PNOMMPXHY,0.2,0.0
M0JN1GQXW,0.2,0.0
ZE98O2NN1,0.15,0.0
1BWJ9592BJ,0.2,0.0
JUBJVFKET,0.2,0.0
PKUATDHWJ,0.1,0.0
KRRL0IFH6,0.2,0.0
IYT83SY56,0.1,0.25
1ERCI8KHQA,0.15,0.25
1OD38E4LK4,0.2,0.0
25DK9IFMIP,0.2,0.0
20FNE9D5XP,0.15,0.25
10X056K44,0.2,0.0
2OTMD2D8O,0.2,0.1
2HE3JUXZRG,0.2,0.0
2LHVNDK91Q,0.15,0.25
18GFK9ZFDD,0.15,0.0
1UEO6FSO4V,0.1,0.25
IPRY47N3W,0.15,0.0
2LZYVKTN19,0.2,0.0
21CSQGENTM,0.05,0.0
5IZI35BXQ,0.15,0.0
I8W0K3CVZ,0.1,0.0
X6T9QMZNS,0.2,0.0
3JOL5OA16,0.05,0.0
BORPGMUZM,0.05,0.0
CAPUNRTBI,0.1,0.0
2PSWA8EAMP,0.15,0.0
2KV4GM2A03,0.1,0.0
R2K3DG115,0.1,0.0
1G6WDW73OI,0.1,0.0
T13KHOEAT,0.15,0.0
II2NVHQRN,0.1,0.0
1VYHFH6OTY,0.1,0.0
1DMUTSTLYB,0.2,0.0
VRUGMTGZ5,0.15,0.0
14GORU8P28,0.1,0.0
122NGW33MI,0.15,0.0
225DX6SGB1,0.1,0.0
1P5NTUK18R,0.1,0.0
1MLMEHEXIZ,0.15,0.0
WDM2HKVS,0.15,0.0
OFMS1ZSQ2,0.15,0.0
53J95EM5Z,0.1,0.0
Z5C7GP91P,0.1,0.0
A3QGDPWCA,0.1,0.0
93UWL6GCZ,0.15,0.0
2KISA0LT1A,0.1,0.0
2RDAXK06CX,0.2,0.0
W3MD68CBM,0.15,0.0
4V3G4AXHK,0.1,0.0
1KW83V24IF,0.1,0.0
UA6S1298,0.2,0.0
28OHZYMFGN,0.15,0.0
2HA32T7QSE,0.1,0.0
1Q7A3NB00N,0.15,0.0
1HY0JQR7W8,0.1,0.0
2F1KL9L3SR,0.2,0.0
G96I42R1B,0.15,0.0
SLG7HE133,0.1,0.0
2CTCD6T9O7,0.15,0.0
2PNC6V34J8,0.1,0.25
5L72AAH2R,0.2,0.0
2J0DHFBYLB,0.1,0.0
23J1XEJ8Z1,0.15,0.0
1GRTE8ZP6G,0.15,0.0
18EK8R5ENS,0.1,0.0
1CMFHRSPMS,0.15,0.0
2H4CBF3VQF,0.1,0.0
2I34WY0URC,0.15,0.0
2I9CY6Y7UB,0.15,0.0
13G7DAXNF3,0.2,0.0
2LTRL43P21,0.15,0.0
11T5PGKJWH,0.15,0.0
RB0RM33IQ,0.1,0.0
9FE1MJEJB,0.15,0.0
1G9VP0WCOD,0.15,0.0
27ULRQ45WD,0.1,0.0
1654J3BWWX,0.2,0.0
2KNK44GV8R,0.2,0.0
1XP9AP00TS,0.1,0.0
VV5RJ80ZR,0.15,0.0
VPE2J0NO6,0.05,0.25
G1ZSDQFQW,0.05,0.25
Y4KMRYZZH,0.1,0.0
D76R8HMKZ,0.1,0.0
17ASWSZSGW,0.1,0.0
2FMH2XAN9J,0.2,0.0
J7Z3SJTAF,0.15,0.0
H7B26XYV1,0.15,0.0
28NY6IKNLH,0.15,0.0
1R3VOC418M,0.1,0.25
19MZSVTMA9,0.1,0.0
3Q3VXZIK,0.1,0.0
14QEQB1UOI,0.1,0.0
143W25HD94,0.1,0.0
1Z3N9981FJ,0.15,0.0
XIJOZA3JC,0.2,0.0
1WIP5ZJUQX,0.1,0.0
23J4OM0GYG,0.1,0.0
5Y0R4CN6X,0.1,0.0
21DOJJOE48,0.1,0.0
1WV5CVC8JV,0.15,0.0
2CCOKFQOTR,0.15,0.0
2F7I1UO2Q,0.15,0.0
2RRPY0ZFA4,0.2,0.0
2IOEI3WDEG,0.15,0.0
1PL2XI18TD,0.2,0.0
2OX7ULYFBA,0.2,0.0
B10Q74D6K,0.1,0.0
1GB3ABUYOM,0.2,0.0
11H7WPGC2H,0.1,0.0
1YK63PIJNH,0.2,0.0
2LDUNSCHV6,0.15,0.0
1AKJ01VRTI,0.15,0.0
14IJ7QVKLO,0.15,0.0
216S8HUKW2,0.2,0.0
2BJMV6RDEY,0.1,0.0
1PKQTJNNSX,0.1,0.0
1PF66K2F0R,0.2,0.0
2J9WBKJTDO,0.15,0.0
2MA7V37WAJ,0.15,0.0
1NLIGCRD6B,0.15,0.0
2260MJQ7NO,0.15,0.0
2R3Y4MMBJ8,0.1,0.0
VKMPAWQZ8,0.15,0.0
2IWHHVMJVY,0.15,0.0
1D83KOIQUL,0.15,0.0
1TDE00TD1W,0.15,0.0
WAEVBHFAF,0.2,0.0
2QKIB3IJI2,0.1,0.0
9W8PX40E9,0.15,0.0
1EKGA9M9RO,0.2,0.0
C00GAS6OD,0.2,0.0
2ABQGO41L2,0.1,0.25
4R9IENU9Q,0.15,0.0
19QUYXN469,0.15,0.1
2C0VDX89V4,0.2,0.0
3S7KNTENN,0.1,0.0
1AGXAD7112,0.15,0.0
15ZYG2VQAV,0.1,0.0
1Q9XB1CCE9,0.2,0.0
1HUTZYOHX6,0.1,0.0
2B4AJE4MR2,0.1,0.0
2CQGIK2T2I,0.2,0.0
1NEQU7T2T4,0.15,0.0
1ONY5EOUCU,0.1,0.0
1O38FXDUR6,0.2,0.0
1EEJIX546Y,0.15,0.0
2KOPJO8FGT,0.2,0.0
261CBN13YR,0.1,0.0
1C22853R1Z,0.1,0.0
2KX3AT7CY,0.15,0.0
1ENWS8IAXZ,0.1,0.0
7SM91DIVG,0.15,0.0
JU0JY23QZ,0.15,0.0
2AACSUM6B3,0.15,0.0
2CQPDRAZAP,0.1,0.0
29BFKNP1IZ,0.15,0.0
1U5I2FVSBF,0.15,0.0
CFZIJIBGW,0.2,0.0
1VJ1PT7HPK,0.2,0.0
NNNKZWD9S,0.15,0.0
2N3IPCYUEW,0.1,0.0
5XZ14XX92,0.2,0.0
MQ7M6MY63,0.15,0.0
2N5JD9Q2WQ,0.1,0.0
21DDKV6GMW,0.2,0.0
1BA51RQKDX,0.2,0.0
2QJJ6WB2NG,0.2,0.0
140910KSGC,0.2,0.0
1W2N4ODOBB,0.15,0.0
JC432YQ7F,0.2,0.0
30557M3MK,0.1,0.0
92PHW0YNO,0.15,0.0
2G2XCZZICD,0.15,0.0
S10YU2WRI,0.2,0.0
23FQJZ76D3,0.15,0.0
1DFQ7GS45S,0.2,0.0
LOKRL9S47,0.15,0.0
1L6SFQWKF0,0.15,0.0
1JCU4YXAXN,0.2,0.0
XSF4EDY1Z,0.15,0.0
15LH4804D6,0.2,0.0
2LCN3K973V,0.1,0.0
294OEERHS4,0.15,0.0
1986E7I3SP,0.2,0.0
1WZLUEGZBN,0.15,0.0
M4QPB7EHI,0.1,0.0
140J1D5H1L,0.15,0.0
1I8XLLJ8PJ,0.1,0.0
1QG72P75X,0.15,0.0
8JQAOJS3U,0.15,0.0
1I3J1VGHRU,0.2,0.25
EQ4XP1LBK,0.1,0.0
2E1HOH6LE8,0.2,0.0
1S9NCGZBDQ,0.15,0.0
1EFAMP7KI5,0.15,0.0
3VA3MPA61,0.2,0.0
5PK0ZJRE0,0.2,0.0
2NYWAE1G3U,0.2,0.0
2PIBULFOJB,0.15,0.25
1YT2QYF0F1,0.15,0.0
1EBFQW40GW,0.1,0.0
2GMNXT2FFI,0.15,0.0
289S92X0HQ,0.1,0.0
1IHQ18D8VX,0.2,0.0
1R8RQ14D4C,0.2,0.0
YGKX0XTON,0.1,0.0
20MJSB8L3C,0.2,0.0
IJNNZGUN6,0.15,0.0
1CHPQ3O7C2,0.2,0.25
1V8FJNZYL8,0.2,0.25
2GQLLMBVOZ,0.1,0.25
1YO6L9NKSV,0.15,0.25
1QH35CSZUL,0.1,0.25
2QAL8M7NWU,0.1,0.0
Z9R52LF9I,0.15,0.0
2JB0X83JCO,0.15,0.0
1CDT0NZDUH,0.2,0.0
2E30ZEZ4Y7,0.1,0.0
1EWHIUP42U,0.2,0.0
2AHOD4U83Q,0.2,0.0
1VC74M21DS,0.2,0.0
2EH8QHU081,0.1,0.0
1TQHJT3PSJ,0.2,0.0
23DGJ4S52F,0.15,0.0
11J1HW9Q7T,0.15,0.0
2RIK8C153M,0.1,0.0
A2RP8NHG,0.1,0.0
26N4RN1DV0,0.2,0.0
3D4QJ84LA,0.15,0.0
1VH8UU5L3V,0.15,0.25
1GT4QMO4IB,0.15,0.0
1KGVL95ZR,0.15,0.0
1Y6E8BLFC5,0.15,0.0
1YU4QKBFL,0.05,0.25
1UEKWH8TNI,0.1,0.25
2KJHIZ5AFN,0.15,0.25
1Q7O72HOC7,0.2,0.0
2C8N89WGZ1,0.2,0.0
KKY9UGZJ4,0.1,0.0
2H2YHAK2X2,0.15,0.0
QQ8AJBB4S,0.2,0.0
1VPXF1G7RS,0.05,0.25
MCQ9PA7JD,0.1,0.25
1BU2GO5VTR,0.1,0.0
3Q1CV8EN5,0.1,0.0
271OTNTBYK,0.15,0.0
1QI04TG925,0.1,0.25
23ZZ09S0Y7,0.05,0.25
1XA1FW0CCA,0.1,0.0
1JUY2I0ICL,0.2,0.0
1XPTV1HZDM,0.2,0.0
EKKH8ILJ8,0.15,0.0
7OJP7WSX6,0.15,0.0
2197MMYW5P,0.1,0.0
ZBXLTT18P,0.1,0.0
C8UUDY7ID,0.2,0.0
1JOGRZUC40,0.15,0.0
2O6PN3KWRR,0.2,0.0
28PIJFFZ72,0.2,0.0
16432V6ANF,0.15,0.0
NLZRGX6MQ,0.1,0.0
1ZCZ2J1135,0.15,0.0
10D4F49FW5,0.15,0.0
140RS5IPTI,0.1,0.0
4BMCRP8IB,0.1,0.0
136ILGR02O,0.05,0.0
YM7FLK94X,0.15,0.0
TTW9IKZP4,0.2,0.0
2LY1NDFDHP,0.15,0.0
2R3CLDBUD7,0.15,0.0
1UF5JSV9YX,0.15,0.0
10OWNYXGEP,0.1,0.0
1A5U0TV6DQ,0.15,0.0
1FMDRKODAO,0.15,0.0
26WXSQ8RIS,0.2,0.0
205DW17JZK,0.2,0.0
I8JUORPIH,0.2,0.0
5KRUKJVEW,0.1,0.0
ZV7ADKD6,0.15,0.0
1F4XRS0835,0.05,0.0
2MUCTL71NJ,0.15,0.0
B3EJ1PMYD,0.2,0.0
7CVDHMQ3,0.2,0.0
2HDMQTYAGV,0.15,0.25
O70VNTI43,0.05,0.25
HCMO8VR4C,0.1,0.25
2HSLGJVFCV,0.05,0.25
O72ED88QQ,0.1,0.25
137EJLQARQ,0.1,0.25
1SMMHWCK2N,0.05,0.25
KT7B8AI5F,0.05,0.25
2CG2HYWLL4,0.05,0.25
5T2DHS33O,0.1,0.25
2ONSWSX1NX,0.1,0.25
ZM42GIKC,0.1,0.25
7QTVUP3GH,0.1,0.25
H7GN80ASO,0.05,0.25
1EVOMZB3K9,0.1,0.25
1HHAXP1L49,0.1,0.25
1WI5J59AOS,0.05,0.25
7HC54SC3U,0.2,0.0
20R2Q47LBO,0.05,0.25
1XC2NQT6HX,0.15,0.0
IXE0JH7AG,0.1,0.25
